date,season,type,round,team,opponent,home_away,conf_game,div_game,points_for,points_against,ot,pre_rate,post_rate,rating_change,expected_win,result
1996-10-13,1996,R,,nfl_0016,nfl_0028,A,1,1,13,24,0,1566.6500368065635,1537.4320614820501,-29.21797532451343,0.6642628910961285,0.0
1996-10-13,1996,R,,nfl_0019,nfl_0022,H,1,1,10,19,0,1443.2835649386002,1421.190758651019,-22.092806287581286,0.5061373668082355,0.0
1996-10-13,1996,R,,nfl_0022,nfl_0019,A,1,1,19,10,0,1517.018671472955,1539.1114777605362,22.092806287581286,0.4938626331917645,1.0
1996-10-13,1996,R,,nfl_0021,nfl_0010,H,0,0,37,21,0,1493.0940662773544,1520.7204015395744,27.626335262219875,0.5023871114359323,1.0
1996-10-13,1996,R,,nfl_0010,nfl_0021,A,0,0,21,37,0,1563.4353187556526,1535.8089834934326,-27.626335262219875,0.4976128885640677,0.0
1996-10-13,1996,R,,nfl_0012,nfl_0003,H,1,0,26,21,0,1562.4425042446453,1569.6088581014972,7.166353856851756,0.7429196879837199,1.0
1996-10-13,1996,R,,nfl_0003,nfl_0012,A,1,0,21,26,0,1450.093284514898,1442.926930658046,-7.166353856851756,0.2570803120162801,0.0
1996-10-14,1996,R,,nfl_0011,nfl_0026,H,1,0,23,20,1,1664.8419865565197,1669.5891503839357,4.747163827415908,0.6980995084866684,1.0
1996-10-14,1996,R,,nfl_0026,nfl_0011,A,1,0,20,23,1,1591.2205816971655,1586.4037112387807,-4.816870458384856,0.30190049151333165,0.0
1996-10-17,1996,R,,nfl_0014,nfl_0025,H,1,1,34,16,0,1540.495482465204,1557.7496664018074,17.254183936603397,0.7361971877851196,1.0
1996-10-17,1996,R,,nfl_0025,nfl_0014,A,1,1,16,34,0,1428.2095891841923,1410.955405247589,-17.254183936603397,0.26380281221488044,0.0
1996-10-20,1996,R,,nfl_0008,nfl_0002,H,1,0,32,28,0,1534.4096034945353,1539.35689603147,4.9472925369345075,0.7924921222449428,1.0
1996-10-20,1996,R,,nfl_0002,nfl_0008,A,1,0,28,32,0,1373.6254574736865,1368.678164936752,-4.9472925369345075,0.2075078777550572,0.0
1996-10-20,1996,R,,nfl_0005,nfl_0018,H,1,1,19,7,0,1570.3565571176464,1580.6024194315137,10.245862313867221,0.7883202026885961,1.0
1996-10-20,1996,R,,nfl_0018,nfl_0005,A,1,1,7,19,0,1413.9472588783385,1403.8518452469345,-10.095413631404083,0.21167979731140385,0.0
1996-10-20,1996,R,,nfl_0012,nfl_0017,H,1,1,9,27,0,1569.6088581014972,1523.1659798744338,-46.44287822706346,0.6838982496115044,0.0
1996-10-20,1996,R,,nfl_0017,nfl_0012,A,1,1,27,9,0,1507.543021513004,1553.9858997400675,46.44287822706346,0.31610175038849564,1.0
1996-10-20,1996,R,,nfl_0022,nfl_0015,H,0,0,35,28,0,1539.1114777605362,1554.5247959154062,15.413318154869987,0.5469747985214141,1.0
1996-10-20,1996,R,,nfl_0015,nfl_0022,A,0,0,28,35,0,1578.3734958423101,1562.9601776874401,-15.413318154869987,0.45302520147858594,0.0
1996-10-20,1996,R,,nfl_0030,nfl_0019,H,1,1,31,21,0,1585.8999711844667,1594.646491407657,8.74652022319042,0.7961832002299275,1.0
1996-10-20,1996,R,,nfl_0019,nfl_0030,A,1,1,21,31,0,1421.190758651019,1412.4442384278286,-8.74652022319042,0.2038167997700725,0.0
1996-10-20,1996,R,,nfl_0020,nfl_0004,H,1,1,22,25,0,1347.8890211091737,1338.282990621192,-9.606030487981506,0.412401320333087,0.0
1996-10-20,1996,R,,nfl_0004,nfl_0020,A,1,1,25,22,0,1481.3933267976163,1491.1425128494393,9.749186051823079,0.587598679666913,1.0
1996-10-20,1996,R,,nfl_0026,nfl_0007,H,0,0,28,21,0,1586.4037112387807,1593.9753011411406,7.571589902359877,0.7609125637529485,1.0
1996-10-20,1996,R,,nfl_0007,nfl_0026,A,0,0,21,28,0,1451.2925112742455,1443.7209213718857,-7.571589902359877,0.23908743624705153,0.0
1996-10-20,1996,R,,nfl_0001,nfl_0028,H,1,0,13,9,0,1425.6695536264772,1434.4849435833457,8.815389956868461,0.660881399745079,1.0
1996-10-20,1996,R,,nfl_0028,nfl_0001,A,1,0,9,13,0,1381.7607864189438,1372.9453964620752,-8.815389956868461,0.339118600254921,0.0
1996-10-20,1996,R,,nfl_0009,nfl_0003,H,1,0,45,34,0,1588.2909383799722,1596.663911381339,8.372973001366828,0.8004969048902539,1.0
1996-10-20,1996,R,,nfl_0003,nfl_0009,A,1,0,34,45,0,1442.926930658046,1434.5539576566794,-8.372973001366828,0.19950309510974606,0.0
1996-10-20,1996,R,,nfl_0029,nfl_0023,H,1,1,23,13,0,1539.8806923268257,1562.038834921134,22.158142594308224,0.5234447782899426,1.0
1996-10-20,1996,R,,nfl_0023,nfl_0029,A,1,1,13,23,0,1595.5776366363953,1573.419494042087,-22.158142594308224,0.4765552217100574,0.0
1996-10-20,1996,R,,nfl_0027,nfl_0013,H,0,0,17,14,0,1394.4748091851388,1405.9028748638698,11.428065678730976,0.4748614550733093,1.0
1996-10-20,1996,R,,nfl_0013,nfl_0027,A,0,0,14,17,0,1483.9576001963958,1472.6973424943678,-11.260257702028005,0.5251385449266908,0.0
1996-10-21,1996,R,,nfl_0024,nfl_0021,H,1,1,14,23,0,1532.1918228271732,1502.8538304954989,-29.33799233167428,0.6499126402117446,0.0
1996-10-21,1996,R,,nfl_0021,nfl_0024,A,1,1,23,14,0,1520.7204015395744,1549.6275992580477,28.90719771847319,0.35008735978825545,1.0
1996-10-27,1996,R,,nfl_0002,nfl_0023,H,0,0,17,20,0,1368.678164936752,1362.4045980216827,-6.273566915069193,0.31775232729133324,0.0
1996-10-27,1996,R,,nfl_0023,nfl_0002,A,0,0,20,17,0,1573.419494042087,1579.6930609571564,6.273566915069192,0.6822476727086668,1.0
1996-10-27,1996,R,,nfl_0022,nfl_0005,H,1,0,20,9,0,1554.5247959154062,1574.16294179507,19.638145879663874,0.565705426160178,1.0
1996-10-27,1996,R,,nfl_0005,nfl_0022,A,1,0,9,20,0,1580.6024194315137,1560.9642735518498,-19.638145879663874,0.43429457383982195,0.0
1996-10-27,1996,R,,nfl_0007,nfl_0013,H,1,1,28,21,0,1443.7209213718857,1460.343182157943,16.62226078605729,0.5616013569235881,1.0
1996-10-27,1996,R,,nfl_0013,nfl_0007,A,1,1,21,28,0,1472.6973424943678,1456.3227978818254,-16.374544612542447,0.43839864307641185,0.0
1996-10-27,1996,R,,nfl_0030,nfl_0012,H,0,0,31,16,0,1594.646491407657,1610.5847570971994,15.938265689542288,0.6954958264965845,1.0
1996-10-27,1996,R,,nfl_0012,nfl_0030,A,0,0,16,31,0,1523.1659798744338,1507.2277141848915,-15.938265689542288,0.3045041735034155,0.0
1996-10-27,1996,R,,nfl_0010,nfl_0019,H,1,0,7,35,0,1535.8089834934326,1473.9487892336094,-61.86019425982315,0.7795017164173856,0.0
1996-10-27,1996,R,,nfl_0019,nfl_0010,A,1,0,35,7,0,1412.4442384278286,1474.3044326876518,61.86019425982315,0.22049828358261436,1.0
1996-10-27,1996,R,,nfl_0011,nfl_0028,H,1,1,13,7,0,1669.5891503839357,1672.3117303551442,2.72257997120855,0.9055300900565082,1.0
1996-10-27,1996,R,,nfl_0028,nfl_0011,A,1,1,7,13,0,1372.9453964620752,1370.2228164908668,-2.72257997120855,0.0944699099434918,0.0
1996-10-27,1996,R,,nfl_0029,nfl_0026,H,0,0,9,10,0,1562.038834921134,1553.0098177538425,-9.029017167291448,0.5574018630444588,0.0
1996-10-27,1996,R,,nfl_0026,nfl_0029,A,0,0,10,9,0,1593.9753011411406,1603.004318308432,9.029017167291448,0.4425981369555412,1.0
1996-10-27,1996,R,,nfl_0003,nfl_0027,H,0,0,37,31,1,1434.5539576566794,1442.3632576624475,7.809300005768124,0.6409280014831823,1.0
1996-10-27,1996,R,,nfl_0027,nfl_0003,A,0,0,31,37,1,1405.9028748638698,1398.0935748581016,-7.809300005768124,0.3590719985168177,0.0
1996-10-27,1996,R,,nfl_0001,nfl_0020,H,0,0,21,31,0,1434.4849435833457,1405.7814097727926,-28.70353381055309,0.7247702039387262,0.0
1996-10-27,1996,R,,nfl_0020,nfl_0001,A,0,0,31,21,0,1338.282990621192,1366.558764955858,28.2757743346659,0.27522979606127385,1.0
1996-10-27,1996,R,,nfl_0015,nfl_0008,H,0,0,10,29,0,1562.9601776874401,1522.5184059647418,-40.44177172269849,0.6342137109410529,0.0
1996-10-27,1996,R,,nfl_0008,nfl_0015,A,0,0,29,10,0,1539.35689603147,1579.7986677541685,40.44177172269849,0.36578628905894706,1.0
1996-10-27,1996,R,,nfl_0009,nfl_0014,H,1,1,34,7,0,1596.663911381339,1628.6880141429488,32.024102761609726,0.6465560419459743,1.0
1996-10-27,1996,R,,nfl_0014,nfl_0009,A,1,1,7,34,0,1557.7496664018074,1525.7255636401976,-32.024102761609726,0.35344395805402573,0.0
1996-10-27,1996,R,,nfl_0025,nfl_0024,H,1,1,32,13,0,1410.955405247589,1446.2653934685682,35.30998822097912,0.48000922040396177,1.0
1996-10-27,1996,R,,nfl_0024,nfl_0025,A,1,1,13,32,0,1502.8538304954989,1467.5438422745196,-35.30998822097912,0.5199907795960382,0.0
1996-10-27,1996,R,,nfl_0017,nfl_0004,H,1,1,28,25,0,1553.9858997400675,1561.7213937721497,7.735494032082284,0.6848650671764324,1.0
1996-10-27,1996,R,,nfl_0004,nfl_0017,A,1,1,25,28,0,1491.1425128494393,1483.407018817357,-7.735494032082284,0.31513493282356764,0.0
1996-10-28,1996,R,,nfl_0016,nfl_0006,H,1,1,13,15,0,1537.4320614820501,1522.1975753305378,-15.234486151512217,0.7474289743239335,0.0
1996-10-28,1996,R,,nfl_0006,nfl_0016,A,1,1,15,13,0,1420.9575008749155,1436.1919870264278,15.234486151512217,0.2525710256760665,1.0
1996-11-03,1996,R,,nfl_0002,nfl_0005,H,1,1,20,17,0,1362.4045980216827,1377.1861075760885,14.781509554405902,0.3255160621078475,1.0
1996-11-03,1996,R,,nfl_0005,nfl_0002,A,1,1,17,20,0,1560.9642735518498,1546.182763997444,-14.781509554405902,0.6744839378921526,0.0
1996-11-03,1996,R,,nfl_0006,nfl_0028,H,1,1,13,10,0,1436.1919870264278,1443.8805056519552,7.688518625527381,0.6812833015058676,1.0
1996-11-03,1996,R,,nfl_0028,nfl_0006,A,1,1,10,13,0,1370.2228164908668,1362.5342978653393,-7.688518625527381,0.3187166984941324,0.0
1996-11-03,1996,R,,nfl_0003,nfl_0007,H,1,1,21,24,0,1442.3632576624475,1427.9142564743972,-14.449001188050232,0.5771206797223147,0.0
1996-11-03,1996,R,,nfl_0007,nfl_0003,A,1,1,24,21,0,1460.343182157943,1474.7921833459932,14.449001188050232,0.42287932027768527,1.0
1996-11-03,1996,R,,nfl_0012,nfl_0024,H,1,0,19,26,0,1507.2277141848915,1485.1578616618153,-22.069852523076186,0.6554096289288545,0.0
1996-11-03,1996,R,,nfl_0024,nfl_0012,A,1,0,26,19,0,1467.5438422745196,1489.6136947975958,22.069852523076186,0.34459037107114554,1.0
1996-11-03,1996,R,,nfl_0019,nfl_0001,H,1,1,16,8,0,1474.3044326876518,1486.3523281769549,12.047895489303182,0.6918783652694603,1.0
1996-11-03,1996,R,,nfl_0001,nfl_0019,A,1,1,8,16,0,1405.7814097727926,1393.7335142834895,-12.047895489303182,0.30812163473053966,0.0
1996-11-03,1996,R,,nfl_0008,nfl_0022,H,1,1,21,31,0,1579.7986677541685,1551.1756904722135,-28.622977281955016,0.6099036331586148,0.0
1996-11-03,1996,R,,nfl_0022,nfl_0008,A,1,1,31,21,0,1574.16294179507,1602.785919077025,28.622977281955016,0.39009636684138516,1.0
1996-11-03,1996,R,,nfl_0011,nfl_0010,H,1,1,28,18,0,1672.3117303551442,1679.3980610386197,7.08633068347551,0.8258267043392767,1.0
1996-11-03,1996,R,,nfl_0010,nfl_0011,A,1,1,18,28,0,1473.9487892336094,1466.8624585501339,-7.08633068347551,0.17417329566072326,0.0
1996-11-03,1996,R,,nfl_0023,nfl_0027,H,0,0,42,6,0,1579.6930609571564,1596.3461089102095,16.653047953053246,0.8115075887107024,1.0
1996-11-03,1996,R,,nfl_0027,nfl_0023,A,0,0,6,42,0,1398.0935748581016,1381.4405269050485,-16.653047953053246,0.1884924112892976,0.0
1996-11-03,1996,R,,nfl_0004,nfl_0030,H,0,0,38,13,0,1483.407018817357,1524.1820502772377,40.775031459880594,0.4212537861122394,1.0
1996-11-03,1996,R,,nfl_0030,nfl_0004,A,0,0,13,38,0,1610.5847570971994,1569.8097256373187,-40.775031459880594,0.5787462138877606,0.0
1996-11-03,1996,R,,nfl_0016,nfl_0014,H,0,0,6,21,0,1522.1975753305378,1490.1842663313512,-32.01330899918671,0.5889479127921189,0.0
1996-11-03,1996,R,,nfl_0014,nfl_0016,A,0,0,21,6,0,1525.7255636401976,1557.7388726393842,32.01330899918671,0.4110520872078811,1.0
1996-11-03,1996,R,,nfl_0017,nfl_0015,H,1,1,42,23,0,1561.7213937721497,1585.7578318607448,24.03643808859517,0.6547841701813027,1.0
1996-11-03,1996,R,,nfl_0015,nfl_0017,A,1,1,23,42,0,1522.5184059647418,1498.4819678761467,-24.03643808859517,0.34521582981869725,0.0
1996-11-03,1996,R,,nfl_0025,nfl_0029,H,1,0,23,16,0,1446.2653934685682,1463.8650584490567,17.599664980488566,0.4501647691741788,1.0
1996-11-03,1996,R,,nfl_0029,nfl_0025,A,1,0,16,23,0,1553.0098177538425,1535.410152773354,-17.599664980488566,0.5498352308258212,0.0
1996-11-03,1996,R,,nfl_0018,nfl_0026,H,1,1,17,24,0,1403.8518452469345,1392.124177620739,-11.727667626195714,0.3557649539108726,0.0
1996-11-03,1996,R,,nfl_0026,nfl_0018,A,1,1,24,17,0,1603.004318308432,1614.7319859346276,11.727667626195714,0.6442350460891274,1.0
1996-11-04,1996,R,,nfl_0021,nfl_0009,H,1,1,21,22,0,1549.6275992580477,1540.572476637933,-9.055122620114718,0.5243587241999828,0.0
1996-11-04,1996,R,,nfl_0009,nfl_0021,A,1,1,22,21,0,1628.6880141429488,1637.7431367630634,9.055122620114718,0.47564127580001725,1.0
1996-11-10,1996,R,,nfl_0027,nfl_0002,H,1,1,59,16,0,1381.4405269050485,1431.2873776070796,49.846850702031105,0.6080101723430256,1.0
1996-11-10,1996,R,,nfl_0002,nfl_0027,A,1,1,16,59,0,1377.1861075760885,1327.3392568740574,-49.846850702031105,0.39198982765697443,0.0
1996-11-10,1996,R,,nfl_0022,nfl_0004,H,0,0,17,24,0,1602.785919077025,1580.5633491317299,-22.22256994529519,0.7041097349500394,0.0
1996-11-10,1996,R,,nfl_0004,nfl_0022,A,0,0,24,17,0,1524.1820502772377,1546.404620222533,22.22256994529519,0.29589026504996063,1.0
1996-11-10,1996,R,,nfl_0007,nfl_0023,H,1,1,34,24,0,1474.7921833459932,1498.9464609824824,24.154277636489194,0.4291658366264235,1.0
1996-11-10,1996,R,,nfl_0023,nfl_0007,A,1,1,24,34,0,1596.3461089102095,1572.1918312737203,-24.154277636489194,0.5708341633735765,0.0
1996-11-10,1996,R,,nfl_0015,nfl_0012,H,1,1,37,13,0,1498.4819678761467,1529.7763691150897,31.294401238943042,0.6203808470008081,1.0
1996-11-10,1996,R,,nfl_0012,nfl_0015,A,1,1,13,37,0,1485.1578616618153,1453.8634604228723,-31.294401238943042,0.3796191529991919,0.0
1996-11-10,1996,R,,nfl_0030,nfl_0001,H,1,1,34,37,1,1569.8097256373187,1557.4310365409083,-12.378689096410385,0.8065959699645262,0.0
1996-11-10,1996,R,,nfl_0001,nfl_0030,A,1,1,37,34,1,1393.7335142834895,1406.1122033799,12.378689096410385,0.1934040300354738,1.0
1996-11-10,1996,R,,nfl_0014,nfl_0011,H,0,0,27,20,0,1557.7388726393842,1575.194123875388,17.455251236003676,0.4290173979044382,1.0
1996-11-10,1996,R,,nfl_0011,nfl_0014,A,0,0,20,27,0,1679.3980610386197,1661.942809802616,-17.455251236003676,0.5709826020955617,0.0
1996-11-10,1996,R,,nfl_0018,nfl_0029,H,0,0,14,31,0,1392.124177620739,1371.225552533669,-20.898625087069828,0.3988269876450891,0.0
1996-11-10,1996,R,,nfl_0029,nfl_0018,A,0,0,31,14,0,1535.410152773354,1556.3087778604238,20.89862508706983,0.6011730123549108,1.0
1996-11-10,1996,R,,nfl_0020,nfl_0017,H,1,1,27,31,0,1366.558764955858,1358.6198468296457,-7.938918126212271,0.32977766021172983,0.0
1996-11-10,1996,R,,nfl_0017,nfl_0020,A,1,1,31,27,0,1585.7578318607448,1593.696749986957,7.938918126212271,0.6702223397882702,1.0
1996-11-10,1996,R,,nfl_0028,nfl_0021,H,0,0,20,17,1,1362.5342978653393,1371.2778338029188,8.743535937579548,0.35988436967003834,1.0
1996-11-10,1996,R,,nfl_0021,nfl_0028,A,0,0,17,20,1,1540.572476637933,1531.8289407003535,-8.743535937579548,0.6401156303299617,0.0
1996-11-10,1996,R,,nfl_0009,nfl_0006,H,0,0,17,12,0,1637.7431367630634,1642.1898600225759,4.44672325951251,0.8169606169405897,1.0
1996-11-10,1996,R,,nfl_0006,nfl_0009,A,0,0,12,17,0,1443.8805056519552,1439.4337823924427,-4.44672325951251,0.18303938305941025,0.0
1996-11-10,1996,R,,nfl_0026,nfl_0008,H,1,0,17,20,1,1614.7319859346276,1604.3450883510316,-10.386897583596017,0.6857501035755276,0.0
1996-11-10,1996,R,,nfl_0008,nfl_0026,A,1,0,20,17,1,1551.1756904722135,1561.5625880558096,10.386897583596017,0.31424989642447243,1.0
1996-11-10,1996,R,,nfl_0013,nfl_0003,H,1,1,30,27,0,1456.3227978818254,1464.3504030689064,8.027605187080896,0.6717593487514586,1.0
1996-11-10,1996,R,,nfl_0003,nfl_0013,A,1,1,27,30,0,1427.9142564743972,1419.8866512873162,-8.027605187080896,0.3282406512485414,0.0
1996-11-10,1996,R,,nfl_0025,nfl_0016,H,0,0,42,23,0,1463.8650584490567,1490.6971328313289,26.83207438227216,0.5653637309535686,1.0
1996-11-10,1996,R,,nfl_0016,nfl_0025,A,0,0,23,42,0,1490.1842663313512,1463.352191949079,-26.83207438227216,0.4346362690464314,0.0
1996-11-10,1996,R,,nfl_0005,nfl_0019,H,1,0,27,17,0,1546.182763997444,1559.0276514605632,12.844887463119118,0.6811098666980172,1.0
1996-11-10,1996,R,,nfl_0019,nfl_0005,A,1,0,17,27,0,1486.3523281769549,1473.5074407138356,-12.844887463119118,0.3188901333019828,0.0
1996-11-11,1996,R,,nfl_0024,nfl_0010,H,0,0,27,21,0,1489.6136947975958,1500.725307180222,11.111612382626257,0.633075122945782,1.0
1996-11-11,1996,R,,nfl_0010,nfl_0024,A,0,0,21,27,0,1466.8624585501339,1455.7508461675077,-11.111612382626257,0.36692487705421795,0.0
1996-11-17,1996,R,,nfl_0002,nfl_0018,H,1,1,17,15,0,1327.3392568740574,1336.7908944065675,9.45163753251015,0.5403707995514636,1.0
1996-11-17,1996,R,,nfl_0018,nfl_0002,A,1,1,15,17,0,1371.225552533669,1361.773915001159,-9.45163753251015,0.4596292004485364,0.0
1996-11-17,1996,R,,nfl_0004,nfl_0007,H,1,0,31,17,0,1546.404620222533,1563.006591863786,16.60197164125306,0.6654453879360106,1.0
1996-11-17,1996,R,,nfl_0007,nfl_0004,A,1,0,17,31,0,1498.9464609824824,1482.3444893412293,-16.60197164125306,0.3345546120639894,0.0
1996-11-17,1996,R,,nfl_0027,nfl_0005,H,1,1,10,20,0,1431.2873776070796,1413.8477891229995,-17.43958848408005,0.4204645143598349,0.0
1996-11-17,1996,R,,nfl_0005,nfl_0027,A,1,1,20,10,0,1559.0276514605632,1576.4672399446433,17.43958848408005,0.5795354856401651,1.0
1996-11-17,1996,R,,nfl_0014,nfl_0006,H,0,0,14,10,0,1575.194123875388,1580.3948948686361,5.200770993248216,0.7678061417504286,1.0
1996-11-17,1996,R,,nfl_0006,nfl_0014,A,0,0,10,14,0,1439.4337823924427,1434.2330113991945,-5.200770993248216,0.2321938582495714,0.0
1996-11-17,1996,R,,nfl_0012,nfl_0020,H,1,1,34,29,0,1453.8634604228723,1461.8236090209555,7.960148598083107,0.7236683892631904,1.0
1996-11-17,1996,R,,nfl_0020,nfl_0012,A,1,1,29,34,0,1358.6198468296457,1350.6596982315625,-7.960148598083107,0.27633161073680956,0.0
1996-11-17,1996,R,,nfl_0017,nfl_0009,H,1,0,8,34,0,1593.696749986957,1553.1210545880983,-40.57569539885861,0.5337776091391528,0.0
1996-11-17,1996,R,,nfl_0009,nfl_0017,A,1,0,34,8,0,1642.1898600225759,1682.7655554214346,40.57569539885861,0.46622239086084716,1.0
1996-11-17,1996,R,,nfl_0010,nfl_0025,H,0,0,17,16,0,1455.7508461675077,1462.7817337217225,7.030887554214872,0.5445712595902303,1.0
1996-11-17,1996,R,,nfl_0025,nfl_0010,A,0,0,16,17,0,1490.6971328313289,1483.666245277114,-7.030887554214872,0.45542874040976966,0.0
1996-11-17,1996,R,,nfl_0023,nfl_0013,H,1,1,28,3,0,1572.1918312737203,1592.5674131143764,20.375581840656125,0.7379325437796177,1.0
1996-11-17,1996,R,,nfl_0013,nfl_0023,A,1,1,3,28,0,1464.3504030689064,1443.9748212282502,-20.375581840656125,0.2620674562203823,0.0
1996-11-17,1996,R,,nfl_0022,nfl_0030,H,1,1,21,26,0,1580.5633491317299,1561.2782188997644,-19.285130231965358,0.6335845396209261,0.0
1996-11-17,1996,R,,nfl_0030,nfl_0022,A,1,1,26,21,0,1557.4310365409083,1576.7161667728737,19.285130231965358,0.3664154603790739,1.0
1996-11-17,1996,R,,nfl_0001,nfl_0019,H,1,1,31,23,0,1406.1122033799,1424.8359831233527,18.723779743452706,0.5066263981828557,1.0
1996-11-17,1996,R,,nfl_0019,nfl_0001,A,1,1,23,31,0,1473.5074407138356,1454.783660970383,-18.723779743452706,0.4933736018171443,0.0
1996-11-17,1996,R,,nfl_0029,nfl_0015,H,1,0,20,23,0,1556.3087778604238,1542.3188350666007,-13.989942793823152,0.6381164092824182,0.0
1996-11-17,1996,R,,nfl_0015,nfl_0029,A,1,0,23,20,0,1529.7763691150897,1543.7663119089127,13.989942793823152,0.3618835907175818,1.0
1996-11-17,1996,R,,nfl_0026,nfl_0003,H,0,0,38,20,0,1604.3450883510316,1614.03676507029,9.691676719258242,0.8140120731218997,1.0
1996-11-17,1996,R,,nfl_0003,nfl_0026,A,0,0,20,38,0,1419.8866512873162,1410.194974568058,-9.691676719258242,0.18598792687810028,0.0
1996-11-17,1996,R,,nfl_0024,nfl_0028,H,0,0,17,25,0,1500.725307180222,1476.339176875265,-24.38613030495715,0.7549309159789871,0.0
1996-11-17,1996,R,,nfl_0028,nfl_0024,A,0,0,25,17,0,1371.2778338029188,1395.663964107876,24.38613030495715,0.2450690840210129,1.0
1996-11-17,1996,R,,nfl_0021,nfl_0016,H,0,0,13,16,1,1531.8289407003535,1521.751102857856,-10.077837842497571,0.6918215757211564,0.0
1996-11-17,1996,R,,nfl_0016,nfl_0021,A,0,0,16,13,1,1463.352191949079,1473.4300297915765,10.077837842497571,0.30817842427884357,1.0
1996-11-18,1996,R,,nfl_0008,nfl_0011,H,1,0,21,6,0,1561.5625880558096,1588.5515884764393,26.989000420629797,0.45924817518069905,1.0
1996-11-18,1996,R,,nfl_0011,nfl_0008,A,1,0,6,21,0,1661.942809802616,1634.9538093819863,-26.989000420629797,0.540751824819301,0.0
1996-11-24,1996,R,,nfl_0007,nfl_0002,H,0,0,41,31,0,1482.3444893412293,1490.3306316502337,7.986142309004385,0.777704518572996,1.0
1996-11-24,1996,R,,nfl_0002,nfl_0007,A,0,0,31,41,0,1336.7908944065675,1328.804752097563,-7.986142309004385,0.22229548142700395,0.0
1996-11-24,1996,R,,nfl_0004,nfl_0020,H,1,1,35,10,0,1563.006591863786,1574.583138318396,11.576546454609943,0.8371034464558906,1.0
1996-11-24,1996,R,,nfl_0020,nfl_0004,A,1,1,10,35,0,1350.6596982315625,1339.0831517769525,-11.576546454609943,0.16289655354410937,0.0
1996-11-24,1996,R,,nfl_0029,nfl_0005,H,0,0,6,31,0,1542.3188350666007,1502.3407780670366,-39.97805699956413,0.5542583270219265,0.0
1996-11-24,1996,R,,nfl_0005,nfl_0029,A,0,0,31,6,0,1576.4672399446433,1616.4452969442075,39.97805699956413,0.44574167297807354,1.0
1996-11-24,1996,R,,nfl_0006,nfl_0010,H,1,1,31,14,0,1434.2330113991945,1461.4203192829061,27.187307883711565,0.5622074300078157,1.0
1996-11-24,1996,R,,nfl_0010,nfl_0006,A,1,1,14,31,0,1462.7817337217225,1435.594425838011,-27.187307883711565,0.4377925699921843,0.0
1996-11-24,1996,R,,nfl_0017,nfl_0012,H,1,1,27,13,0,1553.1210545880983,1567.7217157605073,14.600661172408984,0.7191028205954478,1.0
1996-11-24,1996,R,,nfl_0012,nfl_0017,A,1,1,13,27,0,1461.8236090209555,1447.2229478485465,-14.600661172408984,0.28089717940455217,0.0
1996-11-24,1996,R,,nfl_0016,nfl_0009,H,0,0,17,21,0,1473.4300297915765,1466.8965959539498,-6.533433837626816,0.31204697188245467,0.0
1996-11-24,1996,R,,nfl_0009,nfl_0016,A,0,0,21,17,0,1682.7655554214346,1689.2989892590613,6.533433837626816,0.6879530281175453,1.0
1996-11-24,1996,R,,nfl_0003,nfl_0013,H,1,1,25,28,1,1410.194974568058,1401.0276568987633,-9.167317669294624,0.5547824185127387,0.0
1996-11-24,1996,R,,nfl_0013,nfl_0003,A,1,1,28,25,1,1443.9748212282502,1453.1421388975448,9.167317669294624,0.4452175814872613,1.0
1996-11-24,1996,R,,nfl_0014,nfl_0024,H,1,1,14,28,0,1580.3948948686361,1542.6176675279844,-37.77722734065172,0.7336963749351025,0.0
1996-11-24,1996,R,,nfl_0024,nfl_0014,A,1,1,28,14,0,1476.339176875265,1514.1164042159166,37.77722734065172,0.26630362506489746,1.0
1996-11-24,1996,R,,nfl_0028,nfl_0018,H,1,0,13,7,0,1395.663964107876,1406.1161304167683,10.45216630889237,0.6478386281542339,1.0
1996-11-24,1996,R,,nfl_0018,nfl_0028,A,1,0,7,13,0,1361.773915001159,1351.3217486922665,-10.45216630889237,0.3521613718457661,0.0
